,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
291,51839,Central America,4-Jun-19,2019,Jun,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner,"31.818892800000, -111.544109600000",,http://www.humaneborders.info/app/mapa.asp,Northern America,5
292,51736,Central America,3-Jun-19,2019,Jun,1.0,,1,,1.0,,,Unknown,"Hospital in Eagle Pass, Maverick County, Texas, shortly after crossing the US-Mexico border",US Border Patrol,"28.709143300000, -100.499521400000",Central America to US,http://bit.ly/2WeJzRx,Northern America,5
293,51744,Central America,3-Jun-19,2019,Jun,1.0,,1,,1.0,,,Unknown,"Barry M. Goldwater Firing Range, Yuma, Yuma County, Arizona, USA",US Border Patrol,"32.727036699948, -114.757467600980",Central America to US,http://bit.ly/2KH1Cxv,Northern America,5
294,51836,Central America,3-Jun-19,2019,Jun,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",,http://www.humaneborders.info/app/mapa.asp,Northern America,5
295,51837,Central America,3-Jun-19,2019,Jun,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner,"32.331803200000, -112.524509300000",,http://www.humaneborders.info/app/mapa.asp,Northern America,5
296,51838,Central America,3-Jun-19,2019,Jun,1.0,,1,,,,,Unknown,"Pima County jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",,http://www.humaneborders.info/app/mapa.asp,Northern America,5
297,51734,Mediterranean,2-Jun-19,2019,Jun,2.0,20.0,22,73.0,1.0,,1.0,Drowning,"Off the coast of Garaboli, Libya",IOM Libya,"33.374467702070, 13.828666325454",Central Mediterranean,http://bit.ly/2QIEHTB,Uncategorized,4
298,51735,Central America,2-Jun-19,2019,Jun,1.0,,1,,,1.0,,Exposure,"Hospital in Roma, Starr County, Texas, shortly after crossing the US-Mexico border",US Border Patrol,"26.408852300000, -99.015655400000",Central America to US,http://bit.ly/2WKhaHi,Northern America,5
299,51743,Central America,2-Jun-19,2019,Jun,1.0,7.0,8,13.0,1.0,,,Drowning,"22 miles off Punta de los Nidos, near Cabeza de Toro, La Altagracia, Dominican Republic","Listin Diario, Revista 110","18.821146904764, -68.185477750000",,"http://bit.ly/2Rcv3Jj, http://bit.ly/2wQYYxl",Caribbean,3
300,51826,Mediterranean,2-Jun-19,2019,Jun,1.0,,1,,,,,Presumed drowing,"Off the coast of Cabo Negro, near Tetouan, Morocco",Hespress,"35.687246560964, -5.232161017927",Western Mediterranean,https://bit.ly/2XzwLL2,Uncategorized,1
301,51727,Central America,1-Jun-19,2019,Jun,1.0,,1,,1.0,,,Dehydration,"Ranch near USBP checkpoint on U.S. Highway 281 near Falfurrias, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart,"27.115536289687, -98.089773822813",Central America to US,http://bit.ly/2WFyT2y,Northern America,1
302,51835,Central America,1-Jun-19,2019,Jun,1.0,,1,,1.0,,,Unknown,"Pima County jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner,"31.700991800000, -111.880972400000",,http://www.humaneborders.info/app/mapa.asp,Northern America,5
303,51731,Central America,31-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río Bravo, near International Bridge II Juárez-Lincoln, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, El Mañana","27.499954647757, -99.502177618843",Central America to US,"http://bit.ly/2QE5PmJ, http://bit.ly/2ES8xR0",Central America,3
304,51730,Central America,30-May-19,2019,May,1.0,,1,,,1.0,,Vehicle Accident,"Interstate highway I-10, near Executive Center Boulevard, El Paso, El Paso County, Texas, USA","El Diario de El Paso, KFOX 14, El Paso Times","31.792982500000, -106.519869700000",Central America to US,"http://bit.ly/2QCQxhX, http://bit.ly/2YSUMca, http://bit.ly/2IGqByt",Northern America,3
306,51733,Mediterranean,29-May-19,2019,May,,2.0,2,5.0,,2.0,,Presumed drowing,"Off the coast of Cap Spartel, Tangiers, Morocco, in the Gibraltar Strait",Caminando Fronteras,"35.868743207134, -5.939018317814",Western Mediterranean,"http://bit.ly/2MgJ0H3, http://bit.ly/2WBoe9e",Uncategorized,4
307,51779,Central America,29-May-19,2019,May,1.0,,1,,,1.0,,Vehicle Accident,"Interstate highway I-10, near Executive Center Boulevard, El Paso, El Paso County, Texas, USA","El Diario de El Paso, KFOX 14, El Paso Times","31.792900428498, -106.519687309790",Central America to US,"http://bit.ly/2QCQxhX, http://bit.ly/2YSUMca, http://bit.ly/2IGqByt",Northern America,3
308,51783,Central America,29-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
309,51781,Central America,28-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.019116400000, -112.284176700000",Central America to US,,Northern America,5
310,51722,Central America,26-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Guardado de Abajo, Tamaulipas, Mexico","El Mañana, La Tarde, El Cinco","26.369909305525, -98.938498098776",Central America to US,"http://bit.ly/2QxITWf, http://bit.ly/2woSfu9, http://bit.ly/2EG28Ik",Central America,3
311,51721,Central America,25-May-19,2019,May,1.0,,1,,,1.0,,Heart Attack,"Unspecified location in Mexico City, Mexico","CiberCuba, Family of Gabriel Mora","19.432607700000, -99.133208000000",,"http://bit.ly/2wnmMID, http://bit.ly/2Meq9fN",Central America,3
312,51871,Africa,25-May-19,2019,May,3.0,,3,10.0,,3.0,,Dehydration,"Desert near Agadez, Niger","airinfoagadez.com, Le Figaro, AFP","16.963380000000, 7.977338200000",,"https://bit.ly/2MnZ2Pu, https://bit.ly/2wrz7M4, https://bit.ly/2ES32Sf",Western Africa,3
313,51720,Central America,24-May-19,2019,May,1.0,,1,,1.0,,,Vehicle Accident,"Train tracks on line Puente Negro-Las Blancas, KM 94, near Sabinas, Coahuila, Mexico","Zócalo, El Diario de Coahuila","27.870433742501, -101.087204211080",,"http://bit.ly/2QuGVWo, http://bit.ly/2JICbME",Central America,3
314,51778,Central America,24-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,,Northern America,5
315,51787,Central America,24-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,,Northern America,5
316,51714,Central America,23-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río Bravo, 1 mile from Eagle Pass Port of Entry, Maverick County, Texas, USA",US Border Patrol,"28.699966872573, -100.510720789270",Central America to US,"https://bit.ly/2nfUBGi, https://twitter.com/NegrasNp/status/1131617795479937024",Northern America,5
317,51715,Mediterranean,23-May-19,2019,May,,5.0,5,,,5.0,,Drowning,Unspecified location off the coast of Libya,IOM Libya,"32.992742012613, 12.535119753163",Central Mediterranean,,Uncategorized,4
318,51716,Central America,23-May-19,2019,May,3.0,,3,,,3.0,,Drowning,"Río Bravo, near ""El Chalan"" and Poblado Valencia, Díaz Ordaz, Tamaulipas, Mexico",El Mañana,"26.240047494041, -98.566016329980",Central America to US,"https://bit.ly/2HX5rvI, https://bit.ly/2HELhaH, http://bit.ly/2ECxijL",Central America,3
319,51719,Mediterranean,23-May-19,2019,May,1.0,,1,,,,,Drowning,"Body recovered on Malabata beach, near Tangiers, Morocco (Gibraltar Strait)","Tanja24, Bladi","35.781157024461, -5.770811858771",Western Mediterranean,"http://bit.ly/2W6vDhc, http://bit.ly/2JI91wW",Uncategorized,3
320,51710,Mediterranean,22-May-19,2019,May,,3.0,3,69.0,3.0,,,Drowning,"Unspecified location off the coast of Larache, Morocco",Caminando Fronteras,"35.277774464764, -6.317684485937",Western Mediterranean,"http://bit.ly/2YH9lzx, http://bit.ly/2WWADBs",Uncategorized,4
321,51709,Europe,21-May-19,2019,May,3.0,,3,1.0,,3.0,1.0,Suffocation,"Inside truck in Futog, Novi Sad, Serbia","IOM Serbia, Novosti, Blic","45.241936600000, 19.715950200000",Western Balkans,"http://bit.ly/2JW19al, http://bit.ly/2M2cQz2",Southern Europe,4
322,51718,Mediterranean,21-May-19,2019,May,,1.0,1,8.0,,1.0,,Drowning,"Off the coast of Tangiers, Morocco (Gibraltar Strait)",Alarm Phone,"35.893057403700, -5.885681622862",Western Mediterranean,"http://bit.ly/2woHpEB, http://bit.ly/2YVjk4G",Uncategorized,4
323,51777,Central America,21-May-19,2019,May,1.0,,1,,,,1.0,Dehydration,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.263884000000, -111.324478000000",Central America to US,,Northern America,5
324,51897,Africa,21-May-19,2019,May,1.0,,1,,,1.0,,Vehicle Accident,"Near the port of Tangier, Morocco",Maghress,"35.716289966858, -5.841888902909",,https://bit.ly/2EIlHzT,Northern Africa,3
325,51702,Central America,20-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río El Novillero, San Pedro Tapanetepec, near Chahuites, Oaxaca, Mexico",El Imparcial Oaxaca,"16.376172491878, -94.206270583941",,http://bit.ly/2QbtsCV,Central America,1
326,51708,Europe,20-May-19,2019,May,1.0,,1,,,1.0,,Vehicle Accident,"A16 motorway, near Guemps, Pas-de-Calais, France - en route to Dunkerque","Le Parisien, La Voix du Nord","50.932952900000, 2.001427300000",,"http://bit.ly/2Qivcds, http://bit.ly/2ErEcbB",Western Europe,3
327,51726,Central America,20-May-19,2019,May,1.0,,1,,1.0,,,Unknown,"Ranch east of the USBP checkpoint on U.S. Highway 281 near Falfurrias, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart,"27.070487529091, -98.078634912618",Central America to US,http://bit.ly/2W0nGW8,Northern America,1
328,51706,Central America,19-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Near the border wall along New Mexico State Road 9 at mile marker 142, Doña Ana County, New Mexico, USA","El Paso Times, KVIA-TV","31.783890467940, -107.209294206590",Central America to US,"http://bit.ly/2Hv8z2P, http://bit.ly/2YMmDuP",Northern America,3
329,51707,Africa,19-May-19,2019,May,2.0,1.0,3,14.0,,,,Drowning,"East of Petite-Terre, Mayotte, France",Préfecture de Mayotte,"-12.789682767218, 45.251663570117",,"http://bit.ly/2JXclnl, http://bit.ly/2LYGN2P",Eastern Africa,5
330,51776,Central America,19-May-19,2019,May,1.0,,1,,,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
331,51699,Middle East,16-May-19,2019,May,5.0,,5,39.0,,,,Vehicle Accident,"Unspecified location on the Van-Ercis highway, Turkey","Urdupoint, Haberler","38.658925649218, 43.307213902842",,"https://bit.ly/2VJJn1l, https://bit.ly/2w2rqLZ",Western Asia,3
332,51700,Africa,16-May-19,2019,May,2.0,1.0,3,23.0,2.0,1.0,1.0,Drowning,"Two nautical miles southeast of Muelle de Arguineguín, Gran Canaria, Spain","Canarias7, El País, 20 Minutos","27.624075902336, -15.758543962674",Western African,"https://bit.ly/2WguXFy, https://bit.ly/2HxJPFZ, https://bit.ly/2VGtc4K, http://bit.ly/2X7QRuK",Uncategorized,3
333,51701,North America,16-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Northwestern shore of Lake Champlain, Québec, Canada",Washington Post,"45.015152344951, -73.363652062942",,"https://wapo.st/2VWbhYc, http://bit.ly/2QfE57z",Northern America,3
334,51768,Central America,16-May-19,2019,May,,29.0,29,1.0,2.0,20.0,2.0,Presumed drowing,"Unspecified location between Güiria, Venezuela and Trinidad and Tobago","El Nuevo Herald, El Nacional, Stabroek News","10.482858899944, -61.985163620023",,"https://hrld.us/2LV1oFy, http://bit.ly/2Jxl0xk, http://bit.ly/2HsaZ20",Caribbean,3
335,51697,Middle East,15-May-19,2019,May,22.0,,22,,,,,Hypothermia,"Various locations in Van, Turkey, near border with Iran","AnsaMed, Hurriyet Daily News","38.701231409345, 44.242474772221",,"https://bit.ly/2WRqmGC, https://bit.ly/2VyNAA2",Western Asia,3
336,51775,Central America,15-May-19,2019,May,1.0,,1,,,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.331803200000, -112.524509300000",Central America to US,,Northern America,5
337,51694,Central America,14-May-19,2019,May,1.0,,1,,,1.0,1.0,Extended Sickness,"Died in the regional hospital of Tzompantepec, Tlaxcala, Mexico","Megalopolis Mexico, Linea de Contraste","19.408660000000, -98.118324500000",Central America to US,"http://bit.ly/2WM1SyE, http://bit.ly/2HtPNYr",Central America,3
338,51695,Central America,14-May-19,2019,May,1.0,,1,,,1.0,1.0,Extended Sickness,"Entered the US via El Paso, Texas, where he was immediately hospitalized. Died approximately 1 month later in hospital.","Washington Post, NBC News","31.761877800000, -106.485021700000",Central America to US,"https://wapo.st/2VGKgrA, https://nbcnews.to/2YCtBlX",Northern America,3
339,51692,Central America,13-May-19,2019,May,1.0,,1,1.0,,1.0,,Vehicle Accident,"Train tracks in Mesillas, Ramos Arizpe, Coahuila, Mexico","Newsweek Mexico, Linea Directa Portal","25.805945517274, -101.007119514900",Central America to US,"http://bit.ly/2WIqecE, http://bit.ly/2Vv6rvM",Central America,3
340,51693,Mediterranean,13-May-19,2019,May,,5.0,5,3.0,,,,Drowning,"Off the coast of Chekka, Lebanon en route to Cyprus","AP, Daily Star Lebanon","34.375232060284, 35.469930089916",Eastern Mediterranean,"http://bit.ly/2Q7MLNe, http://bit.ly/2EeoFf5",Uncategorized,3
341,51717,Central America,13-May-19,2019,May,1.0,,1,4.0,1.0,,1.0,Vehicle Accident,"Highway between Villahermosa and Macuspana, near Dos Montes, Tabasco, Mexico","Tabasco Hoy, Presencia","17.978890812244, -92.821729096217",,"https://bit.ly/2VTfbvZ, http://bit.ly/2Mg8bcP",Uncategorized,1
342,51774,Central America,13-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
343,51772,Central America,12-May-19,2019,May,1.0,,1,,,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
344,51773,Central America,12-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
345,51834,Europe,12-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Evros/Meriç river, near Didymoteicho, Greece","UNHCR, Thrakinea","41.327261927730, 26.509923237185",,http://www.thrakinea.gr/archives/139368,Southern Europe,4
346,52386,South America,12-May-19,2019,May,3.0,,3,37.0,2.0,1.0,,Vehicle Accident,"Road near Cúnquer, Cantón Bolívar, Carchi, Ecuador",El Comercio,"0.462081800000, -77.942670600000",,http://bit.ly/2kHF1qa,South America,1
347,51688,Central America,11-May-19,2019,May,1.0,,1,2.0,,1.0,,Vehicle Accident,"Train tracks near Achotal, San Juan Evangelista, Veracruz, Mexico","La Opinion, TV Noticias Veracruz, EsNoticiaVeracruz","17.731071870208, -95.131446727717",Central America to US,"https://bit.ly/2E1Bppd, https://bit.ly/2Hnrb3q, https://bit.ly/2HixZRk",Central America,3
348,51689,Mediterranean,10-May-19,2019,May,3.0,56.0,59,16.0,,,,Drowning,"Off the coast of Kerkennah, Tunisia. Boat departed from Libya.",IOM Tunisia,"34.643922078001, 11.321992814062",Central Mediterranean,https://bit.ly/2VzNPiW,Uncategorized,4
349,51756,Central America,10-May-19,2019,May,1.0,,1,,,1.0,,Vehicle Accident,"Interstate 10 East near Schuster Avenue near the University of Texas at El Paso, El Paso County, Texas, USA",El Paso Times,"31.763443183325, -106.506078588460",Central America to US,http://bit.ly/2IGqByt,Northern America,1
350,51771,Central America,9-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
351,51681,Mediterranean,8-May-19,2019,May,2.0,,2,24.0,1.0,1.0,1.0,Drowning,"Body of woman found on Playa de Castilnovo, Conil de la Frontera, Cádiz, Spain. Body of boy found between El Palmar and Mangueta beaches, Vejer, Spain","Caminando Fronteras, EFE, Andalucia Informacion, La Razon","36.264122400000, -6.087392200000",Western Mediterranean,"http://bit.ly/2H8SwaN, http://bit.ly/2H7TOmh, https://bit.ly/2E87sUF, https://bit.ly/2HhfZW6, https://bit.ly/2JhP3Jm",Uncategorized,4
352,51682,Central America,8-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Ejido Santo Domingo, Guerrero, Coahuila, Mexico","Zócalo, K911 Noticias Piedras Negras","28.330829835978, -100.302247520040",Central America to US,"http://bit.ly/2PTluhI, https://bit.ly/2vVzTAM",Central America,3
353,51687,Central America,8-May-19,2019,May,1.0,,1,,,1.0,,Violence,"Near train tracks in Salto de Agua, Chiapas, Mexico","La Vanguardia, Angulo 7","17.555709223241, -92.338776619039",Central America to US,"https://bit.ly/2PVohqB, https://bit.ly/2vVneO1",Central America,3
354,51690,Africa,7-May-19,2019,May,1.0,,1,11.0,,1.0,,Drowning,"Body found on coast near Caleta del Mariscadero, Tinajo, Lanzarote (Spain)","La Voz de Lanzarote, Canarias7","29.063830800000, -13.767578800000",Western African,"https://bit.ly/2LDStYG, https://bit.ly/2LE0mNW",Uncategorized,3
355,51766,Central America,7-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,http://www.humaneborders.info/,Northern America,5
356,51770,Central America,7-May-19,2019,May,1.0,,1,,,1.0,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
357,51680,Central America,6-May-19,2019,May,1.0,,1,,,1.0,,Drowning,"Río Bravo, near El Sinaí, Nuevo Laredo, Tamaulipas, Mexico",El Mañana,"27.499010531168, -99.508511442238",Central America to US,http://bit.ly/2DQm62P,Central America,1
358,52490,Asia,6-May-19,2019,May,4.0,,4,3.0,2.0,,,Drowning,"Naf River, on the border between Bangladesh and Myanmar",New Age Bangladesh via UNHCR,"21.002674422120, 92.260971124601",,"https://bit.ly/2Ysw3es, https://bit.ly/2LYKRhM",South-eastern Asia,4
359,51674,Central America,5-May-19,2019,May,2.0,,2,,1.0,1.0,2.0,Vehicle Accident,"Between Comitán de Domínguez and San Cristóbal de las Casas, Chiapas, Mexico",El Universal,"16.416331403204, -92.259368268791",,https://bit.ly/2JkgdP1,Central America,1
360,51676,Central America,5-May-19,2019,May,1.0,,1,,1.0,,,Drowning,"Río Bravo, near Calle Hidalgo, Nuevo Laredo, Tamaulipas, Mexico",Vox Pópuli,"27.495635827252, -99.489473063115",Central America to US,http://bit.ly/2ZYQcuq,Central America,1
361,51686,Asia,5-May-19,2019,May,1.0,3.0,4,6.0,,,,Drowning,"Off the cost of Nongsa, Batam Islands, Riau Islands Province, Malaysia (see coordinates for exact location)","IOM Indonesia, Detik News","1.922841616958, 104.155461901390",,https://bit.ly/2VYo9ff,South-eastern Asia,4
